,Unnamed: 0,ID,Sex,Age,AgeGroup,EthnicGroup,Education,SES,DeprivationIndex,Victim,effect,fair,confpolice,antisoc
6694,6694,137110290.0,Male,37.0,3,Asian or Asian British,GCSE,5.0,1.0,0.0,,-1.7308071660173694,-1.7807291959570102,-1.22
6695,6695,137111010.0,Female,41.0,3,White,GCSE,2.0,1.0,0.0,-0.1669886011614606,,-0.1562962365346741,-0.79
6696,6696,137111130.0,Male,47.0,4,White,,6.0,2.0,0.0,0.1125180659654078,1.107534484706291,-0.1156854125491157,0.51
6697,6697,137111210.0,Female,64.0,5,White,,5.0,2.0,0.0,-1.0654028883549664,,-1.7807291959570102,-1.22
6698,6698,137111250.0,Female,60.0,5,White,University,8.0,2.0,0.0,-0.7559490783216478,-0.6968398503966078,0.0569105893895074,-1.22
6699,6699,137111290.0,Female,84.0,7,White,University,1.0,3.0,1.0,0.7314256860320452,-0.6968398503966078,-0.846680244289167,-0.73
6700,6700,137112010.0,Female,16.0,1,White,,6.0,1.0,0.0,0.1025356849965911,1.5231487978479692,2.4732546165302325,2.46
6701,6701,137112050.0,Male,62.0,5,White,GCSE,5.0,1.0,0.0,1.300421401254599,1.979310848857129,2.940279092364154,-0.02
6702,6702,137112090.0,Female,39.0,3,White,ALevel,4.0,1.0,0.0,0.1025356849965911,-0.1798561925862268,0.3411863572884163,0.01
6703,6703,137112170.0,Male,32.0,2,White,,3.0,1.0,1.0,2.1688885455416544,0.4283598754259861,2.02653555268909,1.2
6704,6704,137112210.0,Male,45.0,4,White,University,1.0,2.0,0.0,0.4319542569675432,,-0.3288922384732973,-1.22
6705,6705,137112290.0,Male,36.0,3,White,ALevel,1.0,1.0,0.0,0.9909675912212802,,1.5392056648623893,0.26
6706,6706,137113010.0,Male,56.0,5,White,,5.0,4.0,0.0,0.4319542569675432,0.377675203091635,-0.866985656281946,-1.22
6707,6707,137113050.0,Female,54.0,4,White,,5.0,1.0,0.0,,,-1.5776750760292182,
6708,6708,137113090.0,Male,69.0,6,White,GCSE,3.0,4.0,0.0,,,0.75744730314039,-1.22
6709,6709,137113170.0,Female,70.0,6,White,,5.0,4.0,0.0,,1.3913686497786564,-1.7807291959570102,-0.77
6710,6710,137114010.0,Female,92.0,7,White,,5.0,5.0,0.0,,,,-0.5
6711,6711,137114050.0,Female,34.0,2,White,GCSE,1.0,5.0,0.0,1.6198575922567342,1.3609578463780458,-1.7807291959570102,-1.22
6712,6712,137114130.0,Male,58.0,5,White,ALevel,1.0,4.0,1.0,-0.1570062201926439,0.4080860064922456,-0.1461435305382845,-0.52
6713,6713,137114170.0,Female,67.0,6,White,GCSE,5.0,5.0,1.0,0.1025356849965911,,0.3310336512920266,0.49
6714,6714,137114210.0,Female,37.0,3,White,ALevel,3.0,4.0,0.0,,-0.6968398503966078,-0.3796557684552454,-1.0
6715,6715,137114250.0,Female,51.0,4,White,GCSE,3.0,3.0,1.0,-0.1669886011614606,-0.3623210129898906,-0.1562962365346741,0.44
6716,6716,137114290.0,Male,59.0,5,White,University,1.0,3.0,0.0,-0.7759138402592812,,-0.3593503564624661,0.0
6717,6717,137115010.0,Male,46.0,4,White,ALevel,4.0,4.0,1.0,1.300421401254599,0.803426450700184,1.0518757770356884,0.5
6718,6718,137115050.0,Female,40.0,3,White,,5.0,1.0,0.0,-1.0654028883549664,,,0.2
6719,6719,137115090.0,Female,35.0,3,White,,5.0,2.0,1.0,-1.3449095554818349,-0.3623210129898906,-1.5776750760292182,1.23
6720,6720,137115130.0,Male,48.0,4,White,ALevel,1.0,4.0,0.0,,,-0.3593503564624661,-0.45
6721,6721,137116010.0,Male,34.0,2,White,ALevel,5.0,2.0,0.0,-1.0554205073861498,,-0.8162221262999981,0.03
6722,6722,137116090.0,Male,36.0,3,White,,3.0,1.0,0.0,-1.9238876516732053,-1.8828611830204227,-0.6030153003758165,-0.02
6723,6723,137116170.0,Male,53.0,4,White,University,4.0,1.0,1.0,1.6098752112879178,1.827256831854076,2.4631019105338425,3.19
6724,6724,137116210.0,Female,62.0,5,White,University,1.0,1.0,0.0,1.000949972190097,0.5905508268959094,-0.3593503564624661,0.7
6725,6725,137116250.0,Female,59.0,5,White,University,1.0,1.0,0.0,0.1025356849965911,0.0431563656849179,-0.8568329502855566,-0.24
6726,6726,137116290.0,Female,62.0,5,White,,5.0,2.0,0.0,-1.3449095554818349,,0.3107282392992475,0.97
6727,6727,137117010.0,Male,39.0,3,White,GCSE,4.0,3.0,0.0,-1.3449095554818349,-0.8793046708002716,-0.3593503564624661,-1.22
6728,6728,137117050.0,Male,60.0,5,White,ALevel,4.0,1.0,0.0,0.7214433050632284,0.4486337443597265,0.7980581271259483,-0.01
6729,6729,137117090.0,Male,43.0,3,White,ALevel,3.0,2.0,0.0,0.0925533040277744,1.4420533221130074,1.2955407209490388,-0.46
6730,6730,137117130.0,Female,58.0,5,White,,5.0,2.0,0.0,-1.5844866987334365,-0.3623210129898906,-1.7807291959570102,0.25
6731,6731,137117170.0,Female,48.0,4,White,GCSE,6.0,3.0,0.0,0.1125180659654078,,-1.7807291959570102,-1.0
6732,6732,137117210.0,Male,80.0,7,White,ALevel,1.0,5.0,0.0,,,-0.613168006372206,-1.22
6733,6733,137117290.0,Female,67.0,6,White,,1.0,2.0,0.0,-0.2069181250367275,,,-0.2
6734,6734,137118010.0,Female,47.0,4,White,ALevel,5.0,4.0,0.0,,1.2190407638418628,1.0518757770356884,-0.73
6735,6735,137118050.0,Female,53.0,4,White,ALevel,5.0,1.0,0.0,0.7314256860320452,,,-0.75
6736,6736,137118130.0,Male,58.0,5,White,ALevel,5.0,1.0,1.0,-0.1769709821302773,0.1546626448204902,-0.3593503564624661,1.17
6737,6737,137118250.0,Male,34.0,2,White,GCSE,4.0,4.0,1.0,-1.0554205073861498,-1.2138235082069886,-1.2832466021339195,-0.72
6738,6738,137118290.0,Male,51.0,4,White,University,4.0,1.0,0.0,0.7214433050632284,,0.1381322373606242,0.51
6739,6739,137119050.0,Female,43.0,3,White,University,1.0,1.0,1.0,2.1688885455416544,3.2565645916827757,3.3869981562052964,1.29
6740,6740,137119130.0,Male,27.0,2,White,University,1.0,3.0,0.0,0.4119894950299098,-0.1798561925862268,0.5848513012017668,-1.0
6741,6741,137119170.0,Male,62.0,5,White,University,5.0,1.0,0.0,1.6198575922567342,,0.5137823592270396,-0.08
6742,6742,137119250.0,Male,59.0,5,White,ALevel,1.0,1.0,0.0,0.3920247330922763,0.002608627817437,-0.866985656281946,1.25
6743,6743,137120010.0,Male,40.0,3,White,University,1.0,4.0,1.0,,,0.1279795313642346,-0.2
6744,6744,137120050.0,Female,52.0,4,White,ALevel,1.0,5.0,0.0,-1.3449095554818349,,-1.1208033061916862,-1.22
6745,6745,137120090.0,Male,28.0,2,White,University,1.0,5.0,0.0,0.6914961621567782,,0.5950040071981564,-1.22
6746,6746,137120130.0,Male,37.0,3,White,University,1.0,5.0,0.0,-0.1669886011614606,0.4080860064922456,-0.3593503564624661,-1.0
6747,6747,137120170.0,Female,78.0,7,White,,5.0,5.0,0.0,,,-1.7807291959570102,-0.26
6748,6748,137120210.0,Female,55.0,5,White,University,1.0,5.0,0.0,-0.2069181250367275,-1.1428649669388973,0.3614917692811955,-0.24
6749,6749,137120250.0,Female,70.0,6,White,University,1.0,5.0,0.0,,,1.5290529588659996,
6750,6750,137120290.0,Male,69.0,6,White,University,1.0,4.0,0.0,-0.1869533630990941,,0.3513390632848059,-0.24
6751,6751,137121010.0,Male,34.0,2,White,Other,5.0,3.0,0.0,-1.3449095554818349,-0.8793046708002716,-1.5370642520436597,-0.97
6752,6752,137121090.0,Male,27.0,2,White,,5.0,2.0,0.0,-0.2169005060055442,,1.77271790277935,1.19
6753,6753,137121130.0,Male,58.0,5,White,Other,5.0,2.0,1.0,,1.1886299604412522,1.7524124907865708,1.11
6754,6754,137121170.0,Female,56.0,5,White,,5.0,1.0,0.0,0.6914961621567782,-0.2102669959868374,-0.6030153003758165,-1.22
6755,6755,137121210.0,Female,75.0,7,White,Other,5.0,2.0,0.0,,-0.6968398503966078,-0.3593503564624661,-0.24
6756,6756,137121250.0,Female,85.0,7,White,Other,5.0,3.0,0.0,-0.4564776492571459,,0.5950040071981564,-1.0
6757,6757,137121290.0,Female,30.0,2,White,University,2.0,2.0,1.0,,,0.1381322373606242,
6758,6758,137122010.0,Female,86.0,7,White,Other,2.0,5.0,0.0,1.889381878414786,2.0705432590589603,,-1.22
6759,6759,137122050.0,Female,72.0,6,White,,5.0,3.0,1.0,1.0308971150965471,1.371094780844916,-0.3593503564624661,-0.48
6760,6760,137122130.0,Male,61.0,5,White,ALevel,5.0,2.0,0.0,0.661549019250328,1.604244273582931,3.183944036277504,3.72
6761,6761,137122170.0,Male,54.0,4,White,University,1.0,4.0,0.0,0.9809852102524635,0.8743849919682755,-0.1562962365346741,0.26
6762,6762,137122210.0,Male,58.0,5,White,ALevel,5.0,4.0,0.0,-0.1769709821302773,-0.2102669959868374,0.8082108331223379,0.01
6763,6763,137122290.0,Female,23.0,1,White,GCSE,1.0,1.0,1.0,1.000949972190097,1.0872606157725502,-0.1867543545238429,2.47
6764,6764,137123010.0,Male,28.0,2,White,ALevel,5.0,2.0,0.0,1.0209147341277305,,-0.3593503564624661,-1.0
6765,6765,137123130.0,Male,20.0,1,White,ALevel,3.0,2.0,0.0,-1.2949976506377514,-1.791628772818591,0.3614917692811955,-0.46
6766,6766,137123170.0,Female,67.0,6,White,Other,1.0,2.0,0.0,,-0.3319102095892799,-0.613168006372206,0.92
6767,6767,137123210.0,Male,52.0,4,White,University,1.0,5.0,1.0,0.4119894950299098,-2.4302556442314147,-1.049734364216959,-0.43
6768,6768,137123290.0,Female,28.0,2,White,University,7.0,4.0,1.0,-0.486424792163596,1.279862370643084,0.75744730314039,-0.43
6769,6769,137124010.0,Male,51.0,4,White,GCSE,1.0,4.0,0.0,-1.3548919364506518,,-0.1055327065527261,-0.95
6770,6770,137124090.0,Female,38.0,3,White,GCSE,4.0,2.0,1.0,1.2505094964105152,1.6752028148510223,2.422491086548284,-1.22
6771,6771,137124130.0,Female,58.0,5,White,ALevel,5.0,2.0,1.0,-0.7559490783216478,,-1.5675223700328285,-0.7
6772,6772,137124170.0,Male,93.0,7,White,,5.0,4.0,0.0,-1.0454381264173331,,-1.2832466021339195,
6773,6773,137124210.0,Female,56.0,5,White,GCSE,5.0,5.0,0.0,1.300421401254599,,-0.3593503564624661,0.7
6774,6774,137124250.0,Male,50.0,4,White,ALevel,5.0,3.0,0.0,0.4319542569675432,,-0.3593503564624661,
6775,6775,137124290.0,Female,62.0,5,White,,3.0,4.0,0.0,-0.4764424111947792,-0.5143750299929439,-1.3340101321158675,-0.75
6776,6776,137124330.0,Male,51.0,4,White,University,1.0,4.0,0.0,,-1.1225910980051568,0.2802701213100786,0.21
6777,6777,137125010.0,Female,68.0,6,White,University,5.0,2.0,0.0,,,,1.68
6778,6778,137125130.0,Female,63.0,5,White,University,2.0,2.0,1.0,-0.7359843163840144,-0.7171137193303482,-0.1156854125491157,1.64
6779,6779,137125170.0,Female,70.0,6,White,,3.0,2.0,0.0,-0.7559490783216478,-0.5447858333935546,-0.3593503564624661,1.45
6780,6780,137125210.0,Female,83.0,7,White,University,1.0,3.0,0.0,-0.4964071731324128,-0.3014994061886693,0.3005755333028579,-0.43
6781,6781,137125250.0,Female,20.0,1,White,ALevel,7.0,3.0,1.0,0.0925533040277744,,-0.613168006372206,1.41
6782,6782,137126010.0,Female,31.0,2,White,University,1.0,1.0,0.0,-0.4564776492571459,,0.3411863572884163,0.3
6783,6783,137126050.0,Female,53.0,4,Black or Black British,University,1.0,1.0,0.0,0.6715314002191448,-0.2102669959868374,-0.1562962365346741,1.28
6784,6784,137126090.0,Female,22.0,1,White,,5.0,1.0,0.0,,,-0.5624044763902581,
6785,6785,137126170.0,Male,28.0,2,White,University,1.0,1.0,0.0,-0.1669886011614606,,-0.1156854125491157,-0.24
6786,6786,137126210.0,Male,35.0,3,White,University,1.0,2.0,0.0,-0.1769709821302773,0.6716463026308712,0.5950040071981564,2.4
6787,6787,137126250.0,Male,57.0,5,White,ALevel,5.0,2.0,0.0,1.889381878414786,0.9554804677032372,1.7524124907865708,
6788,6788,137127010.0,Female,32.0,2,Asian or Asian British,GCSE,3.0,1.0,0.0,0.1025356849965911,0.9250696643026266,0.7879054211295589,
6789,6789,137127050.0,Female,72.0,6,White,ALevel,2.0,2.0,0.0,0.4319542569675432,-0.5447858333935546,-1.3238574261194782,-0.45
6790,6790,137127210.0,Female,51.0,4,White,University,1.0,3.0,0.0,-0.7559490783216478,-0.8793046708002716,-0.8365275382927774,0.89
6791,6791,137127250.0,Male,38.0,3,White,University,4.0,3.0,0.0,-0.1869533630990941,,0.8082108331223379,-0.24
6792,6792,137128010.0,Male,21.0,1,Mixed,ALevel,4.0,1.0,0.0,-0.4664600302259626,-0.7272506537972183,1.9656193167107523,1.49
6793,6793,137128050.0,Female,29.0,2,Chinese or other,University,4.0,2.0,0.0,-1.9438524136108388,-2.24779082382775,-0.1156854125491157,0.44
6794,6794,137128090.0,Female,44.0,3,White,GCSE,1.0,1.0,0.0,-1.0753852693237833,-1.0313586878033247,,-0.78
6795,6795,137128130.0,Female,25.0,2,Asian or Asian British,University,6.0,3.0,0.0,,,-0.1156854125491157,
6796,6796,137128170.0,Male,76.0,7,White,,5.0,3.0,0.0,,,-0.613168006372206,-0.69
6797,6797,137128210.0,Male,31.0,2,White,,1.0,3.0,0.0,0.7214433050632284,,-0.1562962365346741,0.95
6798,6798,137128250.0,Female,22.0,1,White,GCSE,5.0,2.0,1.0,0.3820423521234596,1.8069829629203351,2.02653555268909,2.98
6799,6799,137128290.0,Male,36.0,3,White,University,5.0,2.0,1.0,,-0.2710886027880587,-0.3593503564624661,0.88
6800,6800,137129050.0,Female,46.0,4,White,University,1.0,3.0,0.0,,0.7730156472995733,-0.3695030624588558,1.88
6801,6801,137129090.0,Male,16.0,1,White,GCSE,1.0,4.0,0.0,-1.933870032642022,-1.2036865737401183,-1.5370642520436597,-0.07
6802,6802,137129130.0,Female,60.0,5,White,University,1.0,2.0,0.0,-0.7958786021969148,-0.3623210129898906,1.0518757770356884,-0.78
6803,6803,137129170.0,Female,56.0,5,White,University,1.0,5.0,0.0,0.402007114061093,,-0.3593503564624661,0.45
6804,6804,137129210.0,Male,23.0,1,White,University,5.0,1.0,0.0,0.0426413991836907,-0.1798561925862268,0.6153094191909355,0.98
6805,6805,137130050.0,Male,34.0,2,White,GCSE,5.0,1.0,0.0,0.7114609240944116,1.4015055842455266,1.3056934269454283,-1.22
6806,6806,137130090.0,Male,35.0,3,White,Other,5.0,1.0,0.0,,0.0431563656849179,-1.5370642520436597,2.23
6807,6807,137130130.0,Male,38.0,3,White,GCSE,3.0,1.0,0.0,0.0925533040277744,0.3979490720253754,0.7777527151331692,2.23
6808,6808,137130210.0,Male,33.0,2,White,,5.0,1.0,1.0,-1.0554205073861498,-1.0617694912039355,0.3411863572884163,1.14
6809,6809,137130250.0,Female,82.0,7,White,,1.0,1.0,0.0,,,-0.3695030624588558,
6810,6810,137130290.0,Female,31.0,2,Chinese or other,,5.0,1.0,0.0,-1.0454381264173331,-0.6968398503966078,-0.3593503564624661,0.47
6811,6811,137131010.0,Female,64.0,5,White,University,1.0,3.0,0.0,-0.1669886011614606,0.1952103826879711,0.3310336512920266,-0.24
6812,6812,137131050.0,Female,80.0,7,White,University,3.0,3.0,0.0,0.142465208871858,,1.062028483032078,-1.0
6813,6813,137131130.0,Female,57.0,5,White,University,1.0,5.0,0.0,1.000949972190097,-0.7475245227309588,-1.7807291959570102,0.32
6814,6814,137131170.0,Male,59.0,5,White,,5.0,3.0,0.0,,,-0.3593503564624661,-0.26
6815,6815,137131210.0,Female,42.0,3,White,University,1.0,4.0,0.0,,-0.6258813091285162,1.0518757770356884,-1.0
6816,6816,137131250.0,Male,80.0,7,White,,1.0,1.0,0.0,0.0925533040277744,0.1850734482211009,1.031570365042909,0.53
6817,6817,137131290.0,Male,29.0,2,White,University,1.0,5.0,0.0,-2.233341461706524,-2.7647744816381317,-1.7807291959570102,-1.0
6818,6818,137131330.0,Female,36.0,3,White,University,1.0,3.0,0.0,,,-0.3593503564624661,-1.22
6819,6819,137132010.0,Male,30.0,2,White,GCSE,1.0,1.0,1.0,0.7414080670008619,-0.3623210129898906,-0.7857640083108293,1.71
6820,6820,137132050.0,Male,16.0,1,White,GCSE,4.0,5.0,0.0,-1.973799556517289,,0.3919498872703643,
6821,6821,137132130.0,Female,20.0,1,White,ALevel,1.0,3.0,0.0,,,2.0163828466927005,1.24
6822,6822,137132250.0,Male,60.0,5,White,University,2.0,4.0,0.0,,0.002608627817437,-0.3593503564624661,0.09
6823,6823,137133010.0,Male,79.0,7,White,,2.0,4.0,0.0,-0.7359843163840144,-0.5447858333935546,0.1381322373606242,-0.95
6824,6824,137133050.0,Female,23.0,1,White,University,5.0,4.0,0.0,2.1688885455416544,,-0.3593503564624661,-1.22
6825,6825,137133090.0,Female,67.0,6,White,University,2.0,2.0,0.0,0.1524475898406747,-0.1798561925862268,-0.1156854125491157,0.23
6826,6826,137133210.0,Male,33.0,2,White,,6.0,2.0,0.0,,-0.3319102095892799,-0.1562962365346741,1.16
6827,6827,137133330.0,Female,29.0,2,White,University,1.0,5.0,0.0,-0.7759138402592812,-0.5447858333935546,-0.1055327065527261,-1.22
6828,6828,137134010.0,Female,73.0,6,White,University,1.0,4.0,0.0,0.1025356849965911,0.2661689239560627,-0.3695030624588558,-0.49
6829,6829,137134050.0,Female,66.0,6,White,GCSE,1.0,4.0,0.0,,,-0.1461435305382845,-1.0
6830,6830,137134090.0,Female,65.0,6,White,Other,5.0,3.0,1.0,0.44193663793636,0.7831525817664435,0.0569105893895074,-0.24
6831,6831,137134170.0,Female,84.0,7,White,,5.0,1.0,0.0,0.1025356849965911,,-0.1156854125491157,-0.25
6832,6832,137135010.0,Female,53.0,4,White,University,1.0,3.0,1.0,,,1.0518757770356884,1.44
6833,6833,137135050.0,Female,47.0,4,White,,5.0,2.0,0.0,-1.3449095554818349,-0.1798561925862268,-0.613168006372206,0.53
6834,6834,137135130.0,Female,63.0,5,White,ALevel,1.0,2.0,0.0,0.1324828279030413,-0.1494453891856161,-0.1969070605202325,-0.67
6835,6835,137135170.0,Female,41.0,3,White,GCSE,4.0,1.0,1.0,0.4519190189051767,1.9894477833239992,0.1076741193714554,0.29
6836,6836,137135250.0,Male,63.0,5,White,,3.0,1.0,0.0,,,,
6837,6837,137135290.0,Female,69.0,6,White,,1.0,4.0,0.0,,,0.1279795313642346,
6838,6838,137136050.0,Male,66.0,6,White,GCSE,1.0,4.0,0.0,2.1688885455416544,1.1987668949081225,0.5848513012017668,-0.5
6839,6839,137136090.0,Male,23.0,1,White,ALevel,1.0,2.0,1.0,-0.1570062201926439,,-0.3593503564624661,-0.78
6840,6840,137136210.0,Female,76.0,7,White,,2.0,2.0,1.0,,,0.2599647093172995,0.04
6841,6841,137136250.0,Male,71.0,6,White,University,4.0,2.0,0.0,0.7114609240944116,0.2458950550223222,-0.3593503564624661,-0.79
6842,6842,137136290.0,Male,78.0,7,White,Other,3.0,1.0,0.0,0.3820423521234596,,-0.8365275382927774,-1.0
6843,6843,137137010.0,Female,55.0,5,White,University,3.0,4.0,0.0,,,-0.5827098883830374,-1.22
6844,6844,137137050.0,Male,38.0,3,White,ALevel,1.0,4.0,0.0,,,-0.1664489425310637,-1.22
6845,6845,137137090.0,Female,62.0,5,White,,5.0,3.0,0.0,-1.0454381264173331,-0.5143750299929439,-0.3593503564624661,-1.22
6846,6846,137137130.0,Female,37.0,3,White,ALevel,4.0,5.0,1.0,0.6914961621567782,-0.1798561925862268,-0.2172124725130117,0.49
6847,6847,137137170.0,Male,48.0,4,White,ALevel,3.0,5.0,0.0,2.1688885455416544,1.9995847177908692,1.0518757770356884,-0.99
6848,6848,137137210.0,Female,56.0,5,White,ALevel,5.0,3.0,0.0,-0.1769709821302773,,1.0518757770356884,1.44
6849,6849,137137250.0,Male,64.0,5,White,,5.0,3.0,1.0,0.7613728289384954,0.1546626448204902,-1.5269115460472702,-0.75
6850,6850,137137290.0,Male,37.0,3,White,ALevel,5.0,5.0,1.0,-1.63439860357752,,-0.3593503564624661,-1.22
6851,6851,137138090.0,Female,78.0,7,White,,1.0,2.0,0.0,,,,-1.22
6852,6852,137138130.0,Male,27.0,2,Black or Black British,GCSE,5.0,2.0,0.0,-1.3449095554818349,-0.8793046708002716,-0.3593503564624661,-1.22
6853,6853,137138170.0,Female,18.0,1,White,ALevel,2.0,3.0,0.0,-0.7559490783216478,-1.2949189839419504,-0.8365275382927774,0.0
6854,6854,137138210.0,Male,34.0,2,White,Other,4.0,2.0,0.0,-0.4365128873195124,-0.6968398503966078,-0.3593503564624661,0.97
6855,6855,137138250.0,Female,66.0,6,Black or Black British,Other,5.0,2.0,0.0,-1.0554205073861498,-0.8488938673996609,-1.0294289522241795,0.67
6856,6856,137138290.0,Female,29.0,2,White,University,5.0,1.0,0.0,-0.785896221228098,-0.6968398503966078,-0.3593503564624661,-0.21
6857,6857,137139010.0,Male,40.0,3,White,ALevel,3.0,5.0,0.0,1.889381878414786,,1.7016489608046228,1.24
6858,6858,137139130.0,Male,56.0,5,White,GCSE,5.0,5.0,0.0,0.9909675912212802,0.519592285627818,-0.3593503564624661,-0.42
6859,6859,137139170.0,Female,48.0,4,Asian or Asian British,University,4.0,5.0,0.0,,,-0.3593503564624661,0.25
6860,6860,137139250.0,Male,59.0,5,White,GCSE,5.0,3.0,1.0,-0.1669886011614606,-0.7475245227309588,1.5392056648623893,0.81
6861,6861,137140010.0,Female,40.0,3,Chinese or other,University,1.0,5.0,0.0,,0.1141149069530094,-0.3593503564624661,0.74
6862,6862,137140050.0,Female,90.0,7,White,,5.0,4.0,0.0,,,-0.3593503564624661,-1.22
6863,6863,137140090.0,Female,31.0,2,White,University,1.0,3.0,1.0,,-1.3962883286106524,-0.1156854125491157,0.31
6864,6864,137140130.0,Male,77.0,7,White,GCSE,1.0,3.0,0.0,1.000949972190097,1.837393766320946,-0.1969070605202325,-1.22
6865,6865,137140170.0,Female,46.0,4,White,GCSE,1.0,3.0,0.0,0.1225004469342246,,-0.8568329502855566,-0.75
6866,6866,137140290.0,Male,41.0,3,White,University,1.0,3.0,1.0,,,1.6813435488118436,-0.97
6867,6867,137141050.0,Female,35.0,3,White,University,1.0,5.0,0.0,-0.4764424111947792,-0.4332795542579821,0.0569105893895074,-1.22
6868,6868,137141130.0,Female,52.0,4,White,University,1.0,5.0,0.0,,,0.5036296532306499,-1.22
6869,6869,137141170.0,Male,64.0,5,White,University,4.0,5.0,0.0,,-0.6968398503966078,0.5950040071981564,-0.79
6870,6870,137141210.0,Male,34.0,2,White,University,1.0,3.0,0.0,0.4119894950299098,,0.3513390632848059,0.25
6871,6871,137141250.0,Female,65.0,6,White,ALevel,3.0,5.0,0.0,,-0.6258813091285162,-0.8162221262999981,-0.24
6872,6872,137141290.0,Male,39.0,3,White,University,1.0,4.0,0.0,0.3620775901858261,1.827256831854076,0.0975214133750658,0.02
6873,6873,137142050.0,Male,36.0,3,White,University,1.0,5.0,0.0,,1.229177698308733,-0.3085868264805181,-1.22
6874,6874,137142090.0,Male,67.0,6,White,University,1.0,5.0,0.0,,0.9250696643026266,0.2904228273064683,0.52
6875,6875,137142130.0,Male,61.0,5,White,University,1.0,5.0,0.0,0.0925533040277744,-0.473827292125463,0.5645458892089875,-0.22
6876,6876,137142170.0,Male,47.0,4,White,GCSE,5.0,2.0,0.0,0.4619013998739934,0.0330194312180477,-0.3593503564624661,-0.73
6877,6877,137143010.0,Male,62.0,5,White,ALevel,4.0,2.0,1.0,-0.1669886011614606,0.2763058584229328,-0.1562962365346741,0.99
6878,6878,137143050.0,Male,73.0,6,White,University,1.0,3.0,0.0,0.7414080670008619,1.7360244216522438,-0.1562962365346741,0.23
6879,6879,137143090.0,Male,65.0,6,White,University,1.0,5.0,0.0,,,-0.613168006372206,0.0
6880,6880,137143130.0,Female,26.0,2,White,University,2.0,3.0,0.0,-0.1769709821302773,,-0.3593503564624661,-1.22
6881,6881,137143170.0,Female,63.0,5,Black or Black British,University,1.0,5.0,1.0,,,-0.1562962365346741,0.04
6882,6882,137143250.0,Female,72.0,6,White,Other,5.0,3.0,0.0,0.4119894950299098,0.6817832370977415,-0.3593503564624661,0.01
6883,6883,137143290.0,Female,37.0,3,White,Other,5.0,2.0,0.0,-0.5063895541012295,,,0.38
6884,6884,137144010.0,Female,77.0,7,White,,4.0,1.0,0.0,-0.4764424111947792,,-0.3593503564624661,1.38
6885,6885,137144050.0,Female,37.0,3,White,GCSE,2.0,1.0,0.0,1.000949972190097,,-1.5370642520436597,1.47
6886,6886,137144170.0,Female,30.0,2,Asian or Asian British,University,1.0,1.0,0.0,,-1.609163952414927,-0.8365275382927774,
6887,6887,137144210.0,Female,65.0,6,White,,6.0,1.0,1.0,,,0.3513390632848059,0.44
6888,6888,137144290.0,Female,27.0,2,White,GCSE,4.0,3.0,0.0,-1.6244162226087036,-2.0653260034240866,-1.7807291959570102,1.78
6889,6889,137145010.0,Female,55.0,5,White,University,1.0,3.0,1.0,-0.4764424111947792,,-0.1461435305382845,0.23
6890,6890,137145050.0,Female,55.0,5,White,ALevel,1.0,2.0,0.0,,,-0.3593503564624661,0.78
6891,6891,137145090.0,Female,22.0,1,White,University,7.0,2.0,0.0,-1.3449095554818349,,-0.1562962365346741,-1.22
6892,6892,137145170.0,Male,59.0,5,White,University,3.0,5.0,0.0,-1.3449095554818349,-0.8793046708002716,-0.1156854125491157,0.23
6893,6893,137145250.0,Female,50.0,4,White,GCSE,1.0,5.0,0.0,-0.2069181250367275,,-0.3695030624588558,-0.21
6894,6894,137145290.0,Female,36.0,3,White,University,1.0,5.0,0.0,0.3920247330922763,,0.3411863572884163,0.38
6895,6895,137146010.0,Female,57.0,5,White,,1.0,5.0,0.0,0.3920247330922763,1.3102731740436948,-0.4304192984371933,0.24
6896,6896,137146090.0,Male,64.0,5,White,University,1.0,5.0,1.0,-0.486424792163596,,-0.3593503564624661,-1.0
6897,6897,137146130.0,Female,46.0,4,White,University,1.0,5.0,0.0,,,0.7980581271259483,-1.22
6898,6898,137146170.0,Male,58.0,5,White,University,1.0,5.0,0.0,-0.4365128873195124,,,-1.0
6899,6899,137146210.0,Male,42.0,3,White,University,1.0,4.0,0.0,-0.1570062201926439,0.002608627817437,-0.1156854125491157,0.01
6900,6900,137146250.0,Female,74.0,6,White,University,5.0,4.0,0.0,0.142465208871858,,-0.3593503564624661,
6901,6901,137146290.0,Male,58.0,5,White,University,1.0,5.0,0.0,,2.3645143585981967,0.3005755333028579,0.55
6902,6902,137147010.0,Male,74.0,6,White,,1.0,4.0,0.0,,,-0.5624044763902581,-0.73
6903,6903,137147050.0,Male,79.0,7,White,,3.0,4.0,0.0,-1.6443809845463369,-1.365877525210042,-0.866985656281946,-1.0
6904,6904,137147130.0,Female,77.0,7,White,,5.0,4.0,0.0,-0.4764424111947792,,0.2904228273064683,-1.0
6905,6905,137147170.0,Female,60.0,5,White,GCSE,3.0,3.0,0.0,,,1.0214176590465196,-0.79
6906,6906,137147250.0,Female,53.0,4,White,ALevel,2.0,3.0,0.0,0.1025356849965911,,0.4630188292450914,-1.0
6907,6907,137147290.0,Male,53.0,4,White,ALevel,1.0,3.0,0.0,0.3820423521234596,0.4891814822272073,-0.2375178845057909,-1.22
6908,6908,137148050.0,Female,27.0,2,White,University,1.0,4.0,1.0,,,-1.1208033061916862,1.24
6909,6909,137148130.0,Male,70.0,6,White,University,1.0,5.0,0.0,,,0.2904228273064683,0.47
