ID,Sex,Age,AgeGroup,EthicGroup,Education,SES,DeprivationIndex,bcsvictim,effectx,fairx,confx,antisocx
147390250,2,58,5,1,4,1,1,0,-0.758191228, ,0.09782473,-0.022418188
147391090,1,83,7,1,4,1,4,0,-0.467756838,-0.858555675,-0.124715529,-1.215266705
147391130,2,17,1,1,2,3,5,0,-0.472827107,-0.112181775,-0.620485544,-1.215266705
147391210,1,23,1,1,3,1,5,0,0.44206959,2.065738678,0.09782473,-1.215266705
147391250,1,67,6,1,3,4,3,0, , ,1.07394278,-1.215266705
147391290,2,60,5,1,4,1,5,0,0.138468444,0.205995277,-0.323983341,-0.950397611
147392050,2,70,6,1,2,5,1,0,-0.132420301, ,-0.568788171,-0.571190834
147392090,1,62,5,1,2,4,1,1,0.092257723,1.984795451,0.37653029,1.389953017
147393130,1,50,4,1,2,5,1,0,1.599359274,0.012621061,2.71779418,0.487847567
147393170,2,46,4,1,2,5,1,0, , ,-0.5238114,-0.703406334
147393210,2,30,2,1,2,6,1,0,-1.344994307, ,0.379465163,-1.215266705
147394130,1,37,3,1,3,4,3,1,-0.145828664, ,-0.081843846,1.560440779
147394170,1,68,6,1,1,4,4,0,-0.476830393, ,0.48416394,-0.733369648
147394210,1,75,7,1,3,4,4,0, , ,-0.563312352,0.760397494
147394250,2,34,2,1,4,1,3,0, , ,0.612633765,-1.215266705
147394330,1,20,1,4,4,1,3,0,-2.198924303, ,-0.768616199,1.01960516
147395050,2,80,7,1,1,5,3,0,-0.158473313,-0.347808361,-0.323983341,-0.574694872
147395170,2,28,2,1,1,6,1,0,-2.53426075, ,-0.323983341,2.015688658
147395210,1,71,6,1,1,5,1,0,0.698937893,0.133700907,1.059641242,0.454380214
147396010,1,58,5,1,1,5,1,0,0.712104678, ,1.279931188,-0.260075271
147396050,1,32,2,1,2,1,1,0,-0.761952937,-0.347808361,0.905910432,1.908337593
147396130,2,70,6,1,3,4,1,0,-1.041393042, ,-1.480330229,-0.476934433
147396170,2,86,7,1,1,5,4,0,-0.145587087, ,-0.081843846,0.060228314
147397010,2,30,2,1,5,8,2,0, , ,-0.323983341,-0.042878482
147397050,1,66,6,1,2,1,5,0,-0.448666126, ,1.022805572,-0.736873686
147397130,2,79,7,1,4,1,5,0,-0.747197032, ,-0.113079309,-0.51199609
147397170,2,50,4,1,3,1,5,0,-1.056480527,-0.015143103,0.168561131,-0.950397611
147397210,2,49,4,1,2,2,5,0,0.143538713, ,0.328328013,0.00496266
147397250,1,77,7,1,1,5,1,0,1.030793309,-0.018134601,0.328328013,-0.097896464
147398050,2,58,5,1,2,2,2,0, , ,0.12849997,0.229671434
147398090,2,28,2,1,4,7,1,1,0.399340034, ,1.972179413,-1.215266705
147398210,2,73,6,1,4,1,4,0,0.400407016,0.917253017,-0.323983341,-0.460650921
147398250,2,61,5,1,2,1,1,0,0.106733076,0.844259977,-0.375680745,-0.950397611
147399010,2,27,2,1,2,2,2,0,-0.145587087,-0.858555675,-0.124715529,1.24730587
147399050,1,73,6,3,4,1,3,1,0.984582603,0.875044286,1.267610431,0.524503887
147399130,2,64,5,1,4,1,3,0,0.718028605, , ,0.487847567
147399250,1,48,4,1,4,4,2,0,1.300828338,0.710104942,-0.35240829,1.406067729
147399290,2,44,3,1,5,5,1,0,0.428902805, ,1.518575668,0.741531909
147400010,2,34,2,3,3,3,2,0,1.627001405, ,0.989465117,1.220349669
147400050,1,21,1,2,3,7,2,0,-0.193386942,0.464848578,-0.272846192,-0.500811279
147400090,1,74,6,3,4,4,1,0,-0.147176221,1.452074647,0.160295665,0.229671434
147400210,1,63,5,1,3,3,1,0,-1.339923978,-0.528881967,0.582103729,0.229671434
147400250,2,51,4,1,2,5,2,0,1.627001405,1.867157102,1.481449366,0.485937834
147400290,1,40,3,1,4,3,2,0,0.410334229,-0.679099798,0.558831334,-0.030098984
147401050,1,74,6,1,1,1,2,0,1.010635614,-0.499643862,-0.124715529,0.443195403
147401130,1,54,4,1,2,5,3,0,-1.065032005,-0.56592685,-1.722469687,-0.425589293
147401170,2,77,7,1,1,5,2,0,-0.154992163,0.411669433,0.117423981, 
147401250,2,67,6,1,2,2,3,0,0.718028605, ,0.823537827,0.062394336
147402010,2,75,7,1,4,1,3,0,1.273186207,1.434537888,1.498113751,-1.00174284
147402050,1,63,5,1,4,1,4,1, ,-0.527264237,-0.774216354,-0.950397611
147402090,2,20,1,1,2,5,1,1,-0.472827107,-0.858555675,0.330993325,0.528007925
147402250,2,81,7,1,1,5,2,0,-1.317352057, ,-0.568788171,-1.00174284
147402290,2,85,7,1,1,5,1,0,-0.771358013,-0.499643862,-0.323983341,-0.536129177
147403010,2,45,4,1,2,1,5,1,-0.467756838,-1.635541558,-1.523201942,-1.215266705
147403050,1,39,3,1,4,1,1,0,-0.747197032,-0.858555675,-0.081843846,0.229671434
147403090,2,54,4,1,2,5,2,0, , ,-0.323983341,-0.784714818
147403130,2,72,6,1,2,5,1,0, , ,-0.819753349,-0.990557969
147403170,2,36,3,1,3,1,2,0,-0.472827107,0.014094984,1.054041147,-0.425589293
147403250,2,33,2,1,4,5,2,1,0.432664514,0.548916638,0.137325674,3.226474047
147404010,2,18,1,1,3,6,1,0,-1.339923978,-0.528881967,-0.825353563,0.99011749
147404050,2,67,6,1,1,5,1,0, , ,-1.266760826,-0.291047603
147404090,2,21,1,1,3,7,3,0,0.097047441, ,-0.825353563,1.090775371
147404130,2,20,1,1,3,7,4,0,-1.339923978, ,-0.574948549,1.507332563
147404250,1,23,1,3,4,7,3,0, , ,-1.722469687,-1.215266705
147405010,1,57,5,1,3,3,4,0, , ,0.410700649,-0.777033985
147405050,1,58,5,3,4,1,1,0,-0.160062447, ,-0.323983341,1.028939486
147405130,2,51,4,1,2,1,4,0,-0.154138505, ,1.291567445,-0.019082982
147405210,1,55,5,1,4,5,4,0, , ,1.034441829,-0.235942155
147405290,2,29,2,1,4,5,3,0,-0.482232183,-0.058869373,0.379465163,0.205538318
147406010,2,38,3,3,1,6,2,0,-1.339923978, ,0.661105633,0.462061018
147406090,1,81,7,1,1,2,3,0,0.708623528,-0.498026192,0.832363486,-0.966681123
147406210,2,62,5,3,4,1,1,0,0.708342969, ,0.379465163,0.881428123
147406290,2,59,5,1,3,3,2,0,1.889793634, ,1.253308892,0.71574533
147407010,1,46,4,1,4,1,5,1,-1.339923978,-1.063703656,0.327767789,-0.283783287
147407090,1,37,3,1,4,1,4,0,-1.013750911,-0.264017284,-0.281111658,-0.749653161
147407170,2,52,4,1,4,1,3,0, ,-0.315578759,-0.323983341,-1.215266705
147407250,2,39,3,1,5,8,3,0,-1.060483813, ,-0.323983341,0.012643457
147407330,1,45,4,1,3,4,4,0,-0.448666126, ,-0.323983341,0.443195403
147408010,2,53,4,1,4,1,4,1,1.90296042,1.361573577,1.043827772,-1.215266705
147408050,1,61,5,1,1,1,2,0,1.90296042,1.466663003,2.662871361,1.711265922
147408170,1,37,3,1,2,4,2,0,0.40874511,-1.121802688,-0.779692173,-0.263410479
147408250,2,59,5,1,1,3,3,0,-0.472827107, ,0.604368269,0.047705103
147408290,1,32,2,1,2,1,5,0,0.394269764,0.007557398,0.162960947,0.012643457
147409010,1,44,3,1,4,1,4,0,-1.045727849,-0.968038738,-1.272796869,-0.784714818
147410010,1,50,4,1,1,5,5,0,1.90296042, ,-0.124715529,0.534094453
147410090,1,18,1,1,3,1,4,0,1.310233474,0.187013313,1.734652996,1.125924468
147410130,1,50,4,1,4,1,4,0,-0.756602108,-0.858555675,-0.124715529,-0.773530006
147410170,1,57,5,1,4,1,4,0,-0.747197032,-0.860029638,1.074503064,0.012643457
147410210,2,39,3,1,3,5,4,0,-0.425027251, ,0.129060194,-0.500811279
147410250,1,53,4,1,1,6,1,1,1.591262817,1.438970804,1.500779033,1.47995162
147410290,2,64,5,1,1,5,1,0,1.007154465, ,2.415691853,1.842449903
147411010,2,32,2,4,1,6,1,0,-0.453977972, ,-0.985120416,0.702965796
147411090,2,39,3,1,4,5,2,0,-1.610812783,0.055677351,-1.281062365,1.689737082
147411130,2,20,1,4,3,7,2,0, ,-0.679099798,0.319357097,0.719418168
147411290,1,68,6,1,1,1,2,1, , ,0.362228781,-1.215266705
147412090,2,50,4,1,1,1,3,0,-0.695915997,-1.1556499,-1.070158362,1.969442129
147412250,1,73,6,1,4,1,3,0,-2.5307796,-1.220458984,-1.523201942,-0.733369648
147413010,1,57,5,1,3,5,4,0, , ,-0.323983341,-1.215266705
147413050,1,78,7,1,1,5,4,0,0.143538713,-0.100451738,-0.323983341,-0.784714818
147413090,2,52,4,1,4,2,5,0, ,0.105936743,-0.323983341,-1.215266705
147413170,2,41,3,1,4,1,5,0,0.143538713, ,0.116863757,0.229671434
147413250,2,44,3,1,4,3,5,0,-0.771358013, ,0.074552298,-0.162314445
147414050,2,22,1,1,3,1,5,0,0.712104678,0.634325385,1.074503064,0.743294954
147414130,2,83,7,1,1,2,5,0,-1.339923978, ,-0.073578373,-1.215266705
147414250,1,76,7,1,3,1,5,0,-0.169225946,-0.347808361,-0.574948549,0.218486622
147415010,2,65,6,1,4,1,5,0,0.395858884,-0.197590515,0.581398308,0.221990645
147415050,1,74,6,1,1,4,5,0,-0.207862288, ,-1.019021153,-0.998238802
147415090,1,35,3,1,4,1,5,0,-1.084122658,-0.317196429,0.129060194,-0.753157198
147415130,1,58,5,1,4,1,2,0,1.61383462,0.820318878,-0.364044517,1.149801254
147415170,1,33,2,1,4,1,5,0,-0.472827107,-0.498026192,-0.785852611,2.202753544
147415210,1,53,4,1,4,8,5,1,-0.206273168,-1.002235889,0.558831334, 
147415250,1,56,5,1,3,1,5,1, ,-0.44347322,0.336593509,0.226167426
147415290,1,37,3,1,3,1,5,0,-1.050798178, , ,-0.966681123
147416010,2,34,2,1,3,5,4,1,-1.339923978,-0.858555675,-0.816527843,1.704572916
147416170,1,34,2,3,4,1,4,0, ,-1.550132751,-1.722469687,-0.966681123
147416250,1,51,4,1,2,5,1,1,0.118310735,0.494259119,-0.785852611, 
147417010,1,51,4,1,4,8,5,0,2.178919554,1.657294035,1.775701284,-1.215266705
147417050,1,45,4,1,4,3,4,1,0.115896583, ,0.176826611,-1.215266705
147417130,2,28,2,1,4,5,4,0,-1.037911892,-1.7682513,-1.722469687,0.708064497
147417290,2,62,5,1,1,1,3,0,-0.165744796, , ,-1.00174284
147418170,2,65,6,1,4,1,4,0,0.769590199,-0.293255389,-0.113079309,-0.990557969
147418210,1,67,6,1,4,1,3,0,-0.187182441,0.561887264,2.053991795,0.719249308
147418250,2,33,2,1,4,1,3,1, , ,-0.776881695,-0.212065324
147419010,2,74,6,1,1,5,2,0, , ,-0.323983341,0.800726652
147419050,2,51,4,1,4,1,2,0,-1.326757193,-1.123420358,-0.626085699,0.476662755
147419130,2,35,3,1,3,1,1,0,-0.472827107,0.157775223,0.086188518,1.745911121
147419170,2,81,7,1,2,3,4,0, , ,0.330993325,-1.215266705
147419210,1,82,7,1,4,1,4,0,-0.756360531,-0.829317629,-1.0817945,-1.215266705
147419250,2,75,7,1,1,5,3,0,0.988063693, ,0.806301415,-0.070259333
147419290,1,54,4,1,4,1,3,0, ,-0.016660679,0.125689447,-0.725520074
147420010,1,73,6,1,3,1,5,0,0.736265659, ,-0.298202842,-1.00174284
147421050,2,35,3,1,3,2,2,0,0.143538713,0.963999152,1.273210645,-0.472004563
147421170,1,62,5,1,2,1,5,0,-0.444117963,0.007557398,0.086188518,-0.950397611
147421210,2,27,2,1,4,1,3,0,-0.202792019, ,1.028966069,-0.224757344
147421250,1,40,3,1,2,5,2,0,1.007154465, ,1.971058965,1.63169837
147421290,2,83,7,1,1,5,1,0, , ,1.153650165,-0.488288075
147422010,1,89,7,1,3,4,5,0, ,1.217921972,-0.323983341,-1.215266705
147422050,2,39,3,1,4,1,4,0,-0.771358013,-0.864988685,2.934858561,-0.725520074
147422090,1,52,4,1,4,2,5,0,-1.951219559, ,-1.030657411,-0.02659497
147422130,2,58,5,1,4,3,4,0,-1.050798178,-0.527264237,-0.073578373,-1.215266705
147422210,1,21,1,1,3,4,3,0,-0.202550441,-1.123420358,0.587558687,-1.215266705
147422250,2,43,3,1,4,3,5,0,0.143538713, ,-0.364044517,-0.43853718
147422290,1,17,1,1,2,7,5,0,-1.027159333,-1.008773565,-0.323983341,-0.78121078
147422330,1,69,6,1,1,5,5,0, , ,0.379465163,-1.215266705
147423090,2,18,1,1,3,2,1,0, , ,1.031776547,-1.215266705
147423250,2,43,3,1,5,5,2,1, , ,0.530261159,0.012812266
147423290,2,36,3,1,4,5,1,0,0.708342969, ,2.549201488,2.377711535
147424010,1,42,3,1,4,2,3,0,1.90296042,0.723280191,1.105178237,1.189208508
147424050,2,42,3,1,4,1,3,0,1.286594629,2.037260294, , 
147424130,1,44,3,1,4,4,4,0,0.422978878,0.699134469,-0.124715529,-0.271260083
147424210,2,80,7,1,5,3,3,0,-0.154992163, ,-0.406355977,0.450788707
147424250,1,58,5,1,5,5,5,0, , ,2.204227448,-0.564182818
147424290,2,57,5,1,3,3,5,1,1.286594629, ,-0.338845104,0.70120275
147425010,2,84,7,1,4,1,2,0,-0.472827107, ,-1.722469687, 
147425170,1,30,2,1,4,1,5,1,0.134133637,-1.280204415,-1.036257625,0.229671434
147425210,2,43,3,1,4,5,4,0,-0.169225946, ,-0.113079309, 
147425250,2,60,5,1,3,5,3,0,-0.448666126, ,-0.323983341,0.31448397
147425330,2,59,5,1,4,1,3,0,-1.615882993, ,-1.300661683, 
147426010,1,76,7,1,1,5,1,0,1.310233474,0.14037174,-0.315572649,-0.773530006
147426090,2,47,4,1,1,5,1,0,-1.895323157, ,-1.722469687,1.094783306
147426130,1,39,3,1,4,5,1,0,-0.485713333,-0.317196429,0.028890956,1.177854896
147427010,2,82,7,1,3,2,4,0, ,1.096708894,-0.323983341,0.012812266
147427170,2,91,7,1,1,2,2,0,0.718028605, ,0.162960947,-0.788218856
147427210,2,30,2,1,4,1,2,1,-0.126496375, , ,0.407964945
147427250,2,30,2,1,4,1,4,0,-0.160062447,-0.527264237,-0.323983341,0.46339941
147428050,1,69,6,1,4,1,4,0, ,0.7413432,0.168561131,-0.460650921
147428130,1,63,5,1,3,3,4,0,0.708623528,0.917253017,0.319357097,0.535688698
147428170,1,27,2,1,4,1,3,0,0.988063693, ,-0.323983341,0.524503887
147428210,2,79,7,1,4,1,3,0,-0.747197032, ,-0.586584747, 
147428250,2,40,3,2,4,1,3,0, , ,-0.030706692,-1.00174284
147429050,1,72,6,1,3,5,2,0,0.162629426,0.16431281,-0.323983341,-1.00174284
147429170,1,71,6,1,3,4,1,0,-1.922965288,-0.679099798,-0.985120416,-0.500811279
147429250,1,87,7,1,2,2,5,0,-1.339923978, ,-0.323983341,-1.215266705
147429290,2,34,2,1,3,1,5,1,-0.752267301,0.157775223,1.784547806,-1.00174284
147430050,2,85,7,1,4,1,5,0, , ,0.772545874,-0.51199609
147430170,1,49,4,1,1,3,3,0, , ,1.57643342,-0.500811279
147430210,1,41,3,1,2,4,3,0, ,0.7588799,1.242535353,-1.215266705
147430250,1,42,3,2,4,4,3,0,0.684462547,-0.349426031,-0.079178549,0.229671434
147430330,2,29,2,1,2,4,3,0,0.133853078, , ,-0.950397611
147431010,2,51,4,1,4,1,2,0,-0.752267301,-0.233161524,-1.036257625,-1.00174284
147431050,2,61,5,1,3,5,2,0,1.001472116, , ,-0.338801265
147431090,2,75,7,1,1,5,1,0,0.119377732, ,-1.124666214,2.077524424
147431130,2,72,6,1,1,1,1,0, , ,-1.722469687,-1.00174284
147431170,2,21,1,1,2,5,3,0,1.875318289, ,2.116765261,-0.303739637
147431250,1,67,6,1,1,4,3,0,1.019799113,-0.821410656,-1.722469687,-0.788218856
147432010,2,30,2,1,4,1,4,0, , ,0.587558687,-0.243622944
147432090,2,63,5,1,3,4,4,0,-0.169225946,-0.347808361,0.137325674,-0.263410479
147432130,2,68,6,1,1,5,1,0,-1.061792374,-0.998894513,-0.267246008,-0.718095541
147432250,2,22,1,1,1,5,1,0, , ,1.986605287,0.85320574
147432290,2,17,1,1,2,2,4,0, , ,0.316131592,-0.263579279
147433010,1,57,5,1,4,1,5,0,0.742189586,2.07884264,-1.067493081,-0.243622944
147433050,2,52,4,1,4,1,3,0,-0.472827107,0.16431281,-0.323983341,-0.473430425
147433090,2,21,1,1,2,5,3,0,-1.643525124,-1.545212865,-0.77365613,-1.215266705
147433130,1,40,3,1,2,1,1,0,0.106733076,0.249721557,0.578733027,0.229671434
147433170,1,66,6,1,3,5,3,0,0.745429218, ,-1.511565685,-1.00174284
147433210,2,67,6,1,4,1,5,0,0.143538713,0.767035186,0.778000832,-0.51199609
147433250,2,61,5,1,2,1,5,0,0.432383955,0.187013313,-0.124715529,-0.081444144
147433290,2,68,6,1,1,5,4,1, , ,1.279246688,-1.215266705
147434090,2,26,2,1,2,5,2,0,0.708623528, ,1.074503064,0.443195403
147434290,1,23,1,1,3,1,2,0,1.337875605,1.692865014,0.086188518,-1.215266705
147434330,1,31,2,1,4,1,3,0, , , ,-0.749653161
147435010,2,70,6,1,2,1,3,0,0.718028605, ,0.074552298,-1.215266705
147435050,2,60,5,1,4,1,3,1, , ,1.233709693,-0.309825748
147435170,1,72,6,1,4,1,5,0,0.44206959, ,-0.323983341,-1.215266705
147435290,2,43,3,1,3,5,4,0,1.323400259,1.128938556,0.388851106, 
147436010,2,76,7,1,1,5,3,0,-0.472827107, ,-0.113079309,-1.215266705
147436090,1,39,3,1,3,5,3,0, ,-1.876360536,-1.722469687,-1.215266705
147436170,2,21,1,1,4,5,4,0,-1.643525124, , ,0.154193163
147436290,2,24,1,1,2,3,3,0,1.31423676,0.637316883,0.820872486,-0.073932156
147437010,2,80,7,1,1,1,2,1, , ,-0.785852611,1.948981762
147437050,2,80,7,1,4,1,2,0,-0.141583815,1.03189981,-0.417992204,-0.073763348
147437090,2,34,2,1,4,1,1,0,1.623520255,1.211355686,-0.323983341,0.727098942
147437130,2,57,5,1,1,5,2,0,-1.354399323,-0.414235115,0.137325674,-0.939043999
147437250,1,56,5,1,1,5,2,0,1.301069975,1.578218222,-0.124715529,-0.784714818
147437290,2,80,7,1,1,3,1,0,-1.605955839, ,-1.722469687,-0.500811279
147438050,1,58,5,1,4,5,2,0,-0.739100516,0.476334751,-1.511565685,-0.287287295
147438090,2,39,3,1,2,4,4,0,-0.135901451,0.369460732,-0.323983341,1.429944515
147438170,2,45,4,5,4,1,3,0,-0.169225946, ,0.41336593,0.367973417
147438210,1,40,3,1,4,4,2,0,-0.135901451,-0.129689828,0.817501783,0.660223365
147439010,1,75,7,1,4,1,4,1,1.288183689,0.963999152,-0.417992204,1.049143434
147439050,2,65,6,5,4,3,2,0,0.119899854, ,0.747325599,0.190849483
147439130,2,73,6,1,2,5,5,0, , ,-0.113079309, 
147439170,2,42,3,1,4,5,1,1, , ,0.273820132,0.089775182
147439290,2,22,1,1,3,1,3,0,-2.20702076,-1.793943286,-1.722469687,-0.212065324
147440050,2,85,7,1,1,2,2,0,1.047441244, ,-0.902125955,-1.215266705
147440090,2,26,2,1,1,4,1,1,1.286594629,2.68143177,2.509140491,1.722707033
147440130,1,76,7,1,1,5,1,0,-1.317352057,-1.011765003,-1.722469687,-1.00174284
147440170,1,67,6,1,4,2,1,0,-0.771358013,-0.131307513,-0.574948549,0.229671434
147440210,1,65,6,1,2,1,4,0,1.627001405,2.772137403,-0.574948549,-0.523349702
147440250,1,74,6,1,1,5,1,1, , ,-0.774216354,-1.215266705
147440290,1,70,6,1,4,1,2,0, , ,-0.574948549,-1.215266705
147441010,1,79,7,1,1,1,4,0,1.002539039, , ,-0.950397611
147441020,1,60,5,1,3,3,4,0,-0.482512742, ,-0.113079309,-0.998238802
147441090,1,30,2,1,2,4,3,0,1.05843544,-0.018134601,0.328328013,-0.668344676
147441130,2,47,4,1,4,1,3,0,-0.472827107,-0.679099798,-0.323983341,-1.215266705
147441210,2,39,3,1,3,2,3,0,0.095738873, , ,-0.552325249
147441290,1,73,6,1,3,4,3,1, , ,-1.523201942,-0.640707552
147441330,2,79,7,1,1,4,3,0, , , , 
147442010,1,48,4,1,2,3,4,1,0.106733076,0.230839685,-1.036257625,-1.215266705
147442170,1,56,5,1,2,5,3,0,0.112657003,-0.559360623, ,-1.215266705
147442210,1,55,5,1,1,3,2,0,-1.084122658,-2.89922905,-1.312297821,-0.460650921
147442250,1,75,7,1,3,1,3,0,0.371697903, , ,-1.00174284
147443010,1,90,7,1,1,1,3,0,-0.737791955,0.524698555,-0.323983341,-0.966681123
147443250,2,31,2,1,1,3,4,0,0.988063693,-0.679099798,0.162960947,0.062394336
147443290,2,25,2,1,2,5,3,1,1.286594629,1.71693933,0.621604681,3.024303675
147444050,1,82,7,1,4,1,3,1, , ,0.117423981,-0.998238802
147444090,2,22,1,1,3,3,5,1, ,0.122204222,0.156924918,-0.725520074
147444130,2,29,2,5,4,1,5,0,-1.050798178,-1.453094125,-0.574388325,-0.314924449
147444170,1,41,3,1,3,3,2,0, , ,-0.574948549, 
147444210,2,59,5,1,4,5,3,0,-1.292124152, ,-0.113079309,0.016147472
147444250,1,50,4,1,3,1,5,0,-0.135901451,0.369460732,-0.124715529,-0.094392449
147445010,1,75,7,1,4,1,5,0,1.310233474,0.561887264,0.245395184,0.02892697
147445090,2,37,3,1,3,4,5,0,-0.169225946, ,0.328328013,-1.215266705
147445250,2,81,7,1,4,2,5,0,-1.335920691,-0.081569873,-0.774216354,-1.215266705
147445290,1,49,4,1,4,3,5,1,1.562553644,1.25971961,1.484674931,-1.00174284
147446170,2,28,2,1,4,4,2,0,-1.36249578, ,1.074503064,1.234613776
147446330,1,25,2,1,5,5,1,0, , ,-0.574948549,0.198113799
147447010,2,37,3,1,4,2,4,0,1.012224674, ,1.017205477,2.363337755
147447050,2,40,3,1,4,4,4,0,0.408503532,-0.649861693,-1.229925275,1.003152847
147447090,2,66,6,1,3,5,5,0,1.02162981,1.21287334,0.803636134,-0.011233375
147447130,1,69,6,1,5,1,5,0,-0.448666126,-0.762890816,-0.323983341,0.22599861
147447170,2,53,4,1,3,2,3,0, , ,0.117423981,-0.212065324
147447250,2,33,2,2,4,2,5,0,0.092257723, ,-0.124715529,-0.725688875
147447290,2,76,7,1,4,3,5,0, , , ,-0.939043999
147447330,2,75,7,1,4,1,4,0,-0.169225946,0.014094984,-0.323983341,0.229671434
147448050,2,90,7,1,1,1,4,0,0.708623528, ,1.062306523,-0.441872805
147448090,1,62,5,1,1,3,2,0,-1.074437022, ,-1.480330229,-0.939043999
147448130,1,21,1,1,3,7,3,1,-1.041393042,-1.213921428,-0.574388325,1.232872844
147448170,2,25,2,1,2,2,3,0,-1.339923978,-1.643592238,-0.574948549,0.877251327
147448210,2,73,6,1,1,5,1,0,-1.326757193, ,-0.081843846,0.012643457
147448250,1,58,5,1,4,5,2,0, , ,0.581398308,1.231109738
147448330,1,22,1,1,4,7,2,0,-1.354157805,-1.944161177,-0.597213089,1.280714035
147449010,2,29,2,1,2,1,1,0,0.712104678, ,-0.081843846, 
147449050,1,59,5,1,1,2,2,0,0.100809142, ,-0.145177439,0.979188561
147449130,2,31,2,1,4,1,2,0, , ,-0.406355977,-0.536129177
147449170,2,65,6,1,2,4,4,0, ,0.369460732,-1.523201942,-0.070259333
147450010,2,38,3,1,1,5,5,0,-1.643283606,-1.256130099,-0.856589019,-0.015410158
147450090,1,50,4,1,2,3,5,0,0.745429218,0.21115905,-0.506441593,2.478976011
147450250,2,68,6,1,4,1,3,0,-0.467756838,-0.129689828, ,-0.916930258
147450290,2,35,3,2,4,1,4,1,0.138468444, ,1.074503064, 
147451090,2,22,1,1,4,5,5,0, , ,0.419526339,-0.283952117
147451130,1,39,3,1,3,3,5,0, , ,0.829698205,-0.523349702
147451170,2,59,5,1,2,2,3,0,0.417908609,0.04976609, ,-0.950397611
147451290,2,43,3,1,3,4,4,0,-0.439261049,0.014094984,0.811901569,0.75271672
147452010,1,69,6,1,1,5,2,0,0.143538713,-0.528881967,0.168561131,-0.200711697
147452050,1,39,3,1,2,3,4,1,-1.630358338,-0.02329837,-1.300661683,-0.552325249
147452090,1,37,3,1,4,5,1,0,1.328470469, ,-0.121905006,0.680683672
147452130,1,40,3,1,4,1,4,0, ,-1.273638129,-1.269426107,-1.215266705
147452250,1,42,3,1,2,5,4,0,0.424568027,-0.679099798,0.578733027,-0.998238802
147452290,1,28,2,1,2,2,1,0, ,1.194705844,1.866360188,-0.78121078
147453010,2,72,6,1,3,1,5,0,-1.050798178,-0.858555675,0.368389189, 
147453050,2,44,3,1,2,5,4,0, , , ,-1.215266705
147453090,1,43,3,1,4,1,3,0,-1.050798178,-0.593691051,-0.323983341,-1.00174284
147453130,2,23,1,1,4,5,3,1,0.40526396,1.434537888,3.159201384,0.154280633
147453170,1,34,2,1,4,1,4,0,-0.448666126, ,-0.839655042,-0.449466109
147453210,2,47,4,1,4,4,3,0,0.143538713, ,0.367828965,-0.725520074
147453250,1,81,7,1,3,3,3,0, , ,-0.577613831,-0.788218856
147453290,2,80,7,1,1,3,3,0, ,0.014094984,1.267610431,-0.016587958
147453330,1,50,4,1,4,3,3,0, , ,-0.081843846,-1.215266705
147454010,2,44,3,3,3,3,3,0, , ,0.313321054,-0.541140437
147454090,2,21,1,1,2,2,2,0,-1.063964963,-0.264017284,-0.323983341,0.012643457
147454210,1,32,2,1,5,5,1,0, , ,-0.278446376,-1.215266705
147454250,2,63,5,1,5,3,3,0,-1.317352057, ,-0.121905006,-0.990557969
147454290,1,32,2,1,3,4,4,1,0.399340034,0.217625216,2.011120081,-0.725688875
147455010,1,38,3,1,2,1,3,0,0.110214218, ,-0.323983341,1.001302361
147455050,2,36,3,1,4,1,3,1,-0.160062447,0.343768716,0.371199697,0.54704231
147455090,2,74,6,1,4,1,5,1,0.721509755, ,-0.323983341,1.212500095
147455250,2,72,6,1,4,1,5,0,0.119899854,0.159249157,0.086188518,0.741531909
147455290,1,84,7,1,4,1,4,0,0.675299048,0.04976609,-0.323983341,-0.200880513
147455330,2,68,6,1,4,1,4,0,-0.752267301, ,0.125689447,0.741531909
147456010,2,72,6,1,2,1,5,0, ,0.16431281,-0.364044517,-0.539633214
147456050,2,38,3,1,4,1,5,0,0.143538713, ,0.969003201,0.00496266
147456210,1,65,6,1,2,3,4,0, , ,0.6304304, 
147456250,2,55,5,1,3,5,4,0,-0.761952937,-0.46741426,-0.323983341,-0.701812029
147457010,2,31,2,1,5,5,3,1, , ,-0.753911674, 
147457130,1,82,7,1,3,3,1,1,1.627001405, , ,-0.23577334
147457170,2,24,1,5,5,7,1,0, , ,-1.722469687,0.870996416
147457250,1,87,7,1,1,5,1,0, , , , 
147457290,1,24,1,1,4,1,2,1,-0.771358013,-0.021680688,1.484674931,0.226167426
147458010,1,43,3,1,2,5,4,0,-0.193386942,-0.527264237,0.086188518,-0.736873686
147458050,1,66,6,1,1,3,4,0,0.44206959,0.429177463,-0.577053607,-1.215266705
147458090,2,24,1,1,2,1,5,1,0.422978878,-0.81180954,-0.779692173,-1.215266705
147458170,1,40,3,1,4,4,5,0,1.310233474,-0.384853274,0.815127075,-0.574694872
147458210,1,69,6,1,4,3,5,0,-0.747197032,-0.262399614,-0.107479133,-1.00174284
147458250,2,67,6,1,1,5,5,0,1.590195775, ,3.219164371,0.157953456
147459050,1,36,3,1,2,1,4,0,-1.92272377,-2.206034184,-1.722469687,-0.916930258
147459130,1,16,1,1,1,1,4,0, , ,0.530261159,0.502221346
147459170,2,47,4,1,4,2,5,0,0.432664514, ,-0.323983341,-0.765849173
147459210,1,77,7,1,5,1,2,0,-1.041393042,-0.528881967,-0.574948549,-1.215266705
