ID,Sex,Age,AgeGroup,EthnicGroup,Education,SES,DeprivationIndex,Victim,effectx,fairx,confx,antisocx
136159010,Male,48,4,White,ALevel,4,2,0,0.1669886011614606,,0.1562962365346741,-2.33
136159050,Male,35,3,White,University,1,1,0,-0.092553304,0.4231426197911119,0.3593503564624661,-1.97
136159090,Female,62,5,White,GCSE,2,2,0,0.1570062201926439,-0.124251841,1.3340101321158675,0.73
136159130,Male,63,5,White,,5,3,0,0.7559490783216478,,0.3593503564624661,-0.05
136159170,Female,27,2,White,University,4,1,0,,,,0.95
136159210,Male,40,3,White,GCSE,5,1,0,0.1570062201926439,-0.418222941,-0.584851301,-1.63
136159250,Female,61,5,White,,5,2,0,-0.411989495,-1.725887487,0.3593503564624661,-0.23
136159290,Male,36,3,Chinese or other,University,3,2,0,-0.711460924,0.3623210129898906,0.3593503564624661,0.14
136160010,Female,39,3,White,GCSE,5,1,0,0.1769709821302773,,0.5522517703938685,-0.96
136160050,Male,25,2,White,GCSE,4,1,0,1.3449095554818349,1.0313586878033247,0.3593503564624661,0.52
136160170,Female,62,5,White,,5,2,0,0.4664600302259626,,0.1562962365346741,0.73
136160210,Female,52,4,White,GCSE,4,1,0,1.0554205073861498,2.4302556442314147,1.7807291959570102,0.51
136160250,Male,39,3,White,ALevel,4,1,0,-1.579928068,,-1.082333895,-0.99
136160290,Female,37,3,White,ALevel,3,1,0,1.0654028883549664,,-0.056910589,-1.55
136161050,Male,53,4,White,ALevel,1,1,0,-1.619857592,-1.583970405,0.3593503564624661,-1.63
136161090,Male,36,3,White,ALevel,3,1,0,1.3349271745130182,0.058212979,1.3238574261194782,0.5
136161130,Female,28,2,White,University,1,1,0,0.1570062201926439,,-0.067063295,0.07
136161170,Female,36,3,White,GCSE,5,1,0,0.4764424111947792,,0.1461435305382845,-1.49
136161250,Male,65,6,White,,3,1,1,-0.711460924,-1.715750553,1.1106506001952965,-1.9
136161290,Female,47,4,White,GCSE,5,1,0,-0.701478543,-1.888078439,-2.645850618,-2.94
136162010,Female,64,5,White,,5,3,0,-1.589910449,,,0.06
136162050,Male,71,6,White,,5,4,0,0.4564776492571459,,0.3593503564624661,-0.01
136162090,Female,35,3,White,ALevel,2,3,1,0.2368652679431777,1.092180294604546,0.1562962365346741,0.51
136162170,Female,57,5,White,ALevel,3,4,0,0.745966697,-0.965617402,0.1461435305382845,1.22
136162250,Female,68,6,White,GCSE,2,4,0,0.1769709821302773,0.5447858333935546,-0.036605177,0.78
136162290,Female,57,5,White,GCSE,5,4,0,-2.168888546,,,1.22
136163050,Male,40,3,Chinese or other,,3,1,0,1.933870032642022,0.5447858333935546,0.3593503564624661,0.51
136163130,Female,39,3,White,,5,1,0,-0.6715314,,-1.965619317,-2.52
136163170,Female,42,3,Asian or Asian British,,5,1,0,,,1.3644682501050367,-1.5
136163210,Female,52,4,White,University,3,2,1,-0.731425686,-0.550003089,1.7807291959570102,-2.92
136163290,Male,34,2,Chinese or other,,5,1,0,,,1.2832466021339195,0.51
136164010,Female,64,5,White,,5,3,0,0.7659314592904646,,-0.270117415,0.46
136164090,Male,73,6,White,University,1,4,0,-1.889381878,-1.249451567,-3.468219804,-1.45
136164130,Female,65,6,White,,2,1,0,-0.122500447,0.3319102095892799,0.3593503564624661,0.52
136164170,Female,49,4,White,University,1,5,0,-0.6715314,-1.360957846,-0.097521413,0.73
136164250,Female,48,4,White,University,4,1,0,0.4664600302259626,,0.3796557684552454,0.77
136164290,Female,49,4,White,GCSE,5,1,0,0.7559490783216478,0.2913624717217991,-0.067063295,
136165010,Female,68,6,White,GCSE,2,4,0,0.2069181250367275,,-0.554393183,1.22
136165050,Female,87,7,White,,5,2,0,,-1.523148798,-0.097521413,1
136165090,Male,63,5,White,,4,2,0,-1.619857592,-1.806982963,-0.716836479,-1.12
136165130,Female,34,2,White,University,3,3,0,0.7160195544463808,-0.864248058,-0.138132237,-0.5
136165170,Female,22,1,Mixed,GCSE,5,2,0,0.1669886011614606,0.6968398503966078,0.3593503564624661,0.05
136165210,Female,83,7,White,,5,2,0,,,1.5675223700328285,1.22
136165250,Male,48,4,White,GCSE,6,1,0,0.7759138402592812,0.3927318163905012,0.866985656,-1.36
136165290,Female,37,3,White,University,1,2,0,-0.701478543,,-0.381797181,-0.25
136166050,Female,64,5,White,,1,2,0,0.1669886011614606,0.5447858333935546,0.1461435305382845,-0.88
136166090,Male,60,5,White,,5,2,0,-1.020914734,-0.742604844,0.866985656,-0.53
136166130,Female,40,3,Mixed,University,5,2,0,-0.6715314,-1.249451567,0.3796557684552454,0.23
136166170,Male,48,4,White,ALevel,1,5,0,1.3648743174194686,,-0.808210833,1.22
136166210,Male,44,3,White,University,1,4,0,1.0254733644796996,1.2949189839419504,0.8162221262999981,0.45
136166250,Female,42,3,White,GCSE,5,4,0,-1.000949972,,-0.554393183,0.14
136167010,Female,43,3,Chinese or other,ALevel,6,3,0,0.7659314592904646,,1.7807291959570102,-2.57
136167050,Male,54,4,White,GCSE,5,1,0,-0.122500447,0.3623210129898906,0.3593503564624661,-0.38
136167090,Male,49,4,White,GCSE,1,4,0,0.1669886011614606,0.5143750299929439,0.3593503564624661,0.69
136167130,Female,83,7,White,,1,3,0,1.0354557454485165,1.1428649669388973,0.866985656,0.97
136167170,Female,83,7,White,,2,2,1,-0.112518066,,0.1562962365346741,1
136167250,Female,83,7,White,,5,4,0,-0.711460924,-0.874384992,0.613168006,0.79
136167290,Female,33,2,White,University,5,1,0,-0.132482828,0.1190345857850055,0.613168006,-2.63
136168050,Female,61,5,White,University,3,5,0,-0.961020448,,0.1461435305382845,-0.44
136168170,Male,32,2,White,University,1,3,0,,,-0.067063295,0.27
136168210,Female,44,3,White,ALevel,5,4,0,-1.050861877,-1.107534485,-0.574698595,-0.94
136168290,Female,58,5,White,University,1,5,0,0.7659314592904646,0.2102669959868374,1.7807291959570102,0.78
136169010,Female,41,3,White,University,1,3,0,0.4764424111947792,,1.3340101321158675,1
136169050,Female,60,5,Black or Black British,University,1,2,0,0.486424792,,1.0395816582205692,-0.45
136169130,Female,28,2,White,University,1,2,0,-0.98098521,-1.158219157,-2.432643793,1.22
136169170,Male,81,7,White,,4,1,0,,0.6968398503966078,1.0294289522241795,0.75
136169210,Female,43,3,White,GCSE,4,2,1,-0.961020448,-2.222597276,-2.229589673,0.01
136169250,Female,76,7,White,,1,1,0,,,0.3593503564624661,0.48
136169290,Female,24,1,Black or Black British,Other,6,1,0,2.7923547959602613,2.247790824,1.7807291959570102,
136170010,Female,32,2,White,University,5,1,0,-0.701478543,-0.610824696,-0.067063295,-0.67
136170050,Male,20,1,White,University,4,2,0,,,1.0395816582205692,0.51
136170130,Female,61,5,White,University,1,3,0,0.486424792,0.473827292,0.1156854125491157,-0.23
136170210,Male,45,4,White,ALevel,1,1,0,,-1.644792011,-0.290422827,0.56
136170290,Female,79,7,White,ALevel,1,2,0,-1.300421401,-0.185073448,0.1562962365346741,
136171050,Female,61,5,White,,6,1,0,0.7759138402592812,0.5447858333935546,-0.067063295,-1.21
136171090,Female,29,2,White,University,1,2,0,-0.411989495,-0.377675203,-0.310728239,-2.35
136171130,Male,25,2,White,GCSE,3,3,0,-0.402007114,-1.857667635,-1.732107079,-1.43
136171210,Female,29,2,White,University,5,2,0,-0.411989495,,-1.478289429,-0.51
136171290,Male,61,5,White,,1,1,0,-2.168888546,-3.256564592,-2.97073721,-1.6
136172090,Male,50,4,Asian or Asian British,Other,3,2,1,-0.082570923,1.7003963626167589,1.5776750760292182,-0.01
136172130,Male,17,1,White,GCSE,3,4,0,0.4365128873195124,1.3962883286106524,1.0700397762097382,0.29
136172170,Male,66,6,White,GCSE,5,4,1,-1.619857592,-0.874384992,1.5370642520436597,0.99
136172210,Male,76,7,White,University,1,4,0,0.1869533630990941,-0.377675203,,0.24
136172290,Female,66,6,White,,5,3,0,,,,1.22
136173050,Male,56,5,White,ALevel,3,3,0,-0.392024733,0.9299893431346228,-0.808210833,0.21
136173170,Female,34,2,White,ALevel,1,2,1,-0.36207759,,0.3999611804480245,-1.32
136173210,Female,48,4,White,GCSE,1,4,0,-1.889381878,,-0.097521413,-1.67
136173250,Male,25,2,Asian or Asian British,University,5,1,0,-1.889381878,,-1.498594841,-2.22
136173290,Male,75,7,White,ALevel,2,3,0,-1.889381878,-1.827256832,-1.559511077,0.51
136173330,Male,61,5,White,University,1,2,1,-0.392024733,-0.732467909,-0.117826825,-0.57
136174010,Male,43,3,White,GCSE,3,4,0,0.4764424111947792,,-0.087368707,0.48
136174050,Female,49,4,White,ALevel,1,4,1,,-1.979310849,-0.452866123,-0.2
136174090,Female,25,2,White,GCSE,1,1,0,,,-3.894633456,-1.15
136174170,Male,33,2,White,ALevel,5,2,0,-1.020914734,-0.773015647,-0.503629653,1.22
136174210,Female,59,5,White,Other,1,1,1,-0.382042352,-0.52972922,0.613168006,-1.38
136174330,Male,24,1,White,GCSE,4,4,0,0.1969357440679108,,0.1461435305382845,-0.01
136175010,Female,69,6,White,GCSE,3,3,0,1.3349271745130182,-0.884521926,1.7807291959570102,-0.04
136175050,Male,68,6,White,ALevel,1,4,1,-1.29043902,0.3014994061886693,0.4202665924408038,0.97
136175090,Male,83,7,White,ALevel,1,2,0,-0.721443305,-1.077123681,0.613168006,1.22
136175130,Female,51,4,White,ALevel,4,3,0,,,-1.051875777,1
136175170,Female,74,6,White,University,5,5,0,,0.5143750299929439,1.7807291959570102,1.22
136175250,Female,41,3,White,ALevel,1,2,0,0.1969357440679108,0.3927318163905012,1.5675223700328285,-1.84
136176050,Male,72,6,Asian or Asian British,,5,1,0,-0.411989495,-0.854111123,-1.051875777,-0.01
136176130,Female,18,1,Asian or Asian British,ALevel,2,2,0,-0.971002829,-1.219040764,-1.539205665,-0.48
136176210,Female,66,6,White,,2,2,0,-1.000949972,,-0.341186357,0.73
136176250,Female,45,4,White,ALevel,7,1,0,0.1769709821302773,0.4535534231917225,-0.097521413,-0.23
136176330,Female,81,7,White,,5,3,0,,,,-0.23
136177050,Female,58,5,White,University,5,1,0,-1.010932353,,0.8568329502855566,0.01
136177090,Female,34,2,White,University,1,4,1,-0.102535685,,0.3593503564624661,-0.23
136177130,Male,37,3,White,GCSE,1,2,0,-0.411989495,0.6968398503966078,0.1562962365346741,1
136177170,Female,40,3,White,GCSE,1,4,1,-0.162429971,0.6968398503966078,1.1106506001952965,1
136177210,Female,30,2,White,Other,1,1,0,0.2069181250367275,,-1.650885431,-1.51
136177250,Male,23,1,White,University,7,1,1,0.1570062201926439,0.6968398503966078,-0.138132237,0.43
136177290,Male,58,5,White,University,6,1,1,-2.168888546,,-1.244777191,-1.21
136178050,Male,24,1,White,University,5,3,1,-0.961020448,-0.256031989,-1.529052959,0.16
136178250,Male,75,7,White,,4,4,0,-1.330368544,-1.00616514,-0.056910589,-0.44
136178290,Female,80,7,White,University,1,5,0,-1.020914734,,1.3644682501050367,-0.53
136178330,Male,69,6,White,University,1,4,1,0.2069181250367275,0.8488938673996609,0.613168006,0.26
136179050,Female,16,1,White,GCSE,1,5,1,0.1470238392238272,0.6056074401947757,0.4202665924408038,-1.03
136179090,Female,67,6,White,,1,4,0,1.0554205073861498,-0.154662645,0.3999611804480245,-0.01
136179130,Female,74,6,White,University,1,4,0,1.6443809845463369,0.8488938673996609,0.5725571823866478,1
136179170,Female,81,7,White,,5,4,0,1.9238876516732053,0.6765659814628674,0.6639315363541541,0.97
136179210,Female,40,3,White,,4,3,0,1.933870032642022,0.9604001465352332,1.7807291959570102,0.29
136179290,Male,70,6,White,ALevel,2,5,0,-0.132482828,-0.408086006,0.4304192984371933,0.56
136180010,Male,37,3,White,University,1,5,0,0.4764424111947792,0.6968398503966078,-0.300575533,0
136180050,Male,63,5,White,University,1,5,0,-1.010932353,-0.458770679,-1.346304251,0.74
136180090,Female,57,5,White,University,2,5,1,-0.431954257,,,
136180130,Female,62,5,White,GCSE,1,5,0,-0.082570923,,0.1562962365346741,
136180170,Male,64,5,White,University,1,4,0,0.1869533630990941,-0.225621186,-0.970654129,-0.53
136180210,Female,85,7,White,University,5,5,0,1.304980031606568,-0.590550827,0.5624044763902581,
136181010,Male,55,5,White,GCSE,3,4,0,-0.98098521,,-1.305693427,0.51
136181050,Female,46,4,White,University,1,4,0,,,0.1156854125491157,0.75
136181130,Male,84,7,White,Other,4,2,0,-1.589910449,,-0.381797181,0.46
136181170,Female,25,2,White,ALevel,5,2,0,1.0554205073861498,,0.1562962365346741,0.05
136181210,Female,32,2,White,University,5,4,0,0.5463190779764965,0.4535534231917225,-0.960501423,0.23
136181250,Male,75,7,White,ALevel,1,4,0,0.7659314592904646,,0.3593503564624661,0.67
136181290,Female,84,7,White,University,4,4,0,,-0.408086006,1.3340101321158675,0.56
136181330,Female,45,4,White,GCSE,1,4,0,0.7759138402592812,,0.1562962365346741,0.48
136182010,Female,22,1,White,GCSE,4,4,0,0.1869533630990941,0.2102669959868374,0.3593503564624661,-0.75
136182050,Male,22,1,White,University,1,4,0,-0.651566638,0.5954705057279056,-0.737141891,-0.72
136182090,Male,20,1,White,ALevel,5,2,0,,,-1.041723071,-2.07
136182130,Male,37,3,Black or Black British,,5,2,0,,,0.3695030624588558,1.22
136182170,Female,28,2,Asian or Asian British,University,3,1,0,1.0454381264173331,0.8488938673996609,0.613168006,0.52
136182210,Female,34,2,Asian or Asian British,GCSE,5,2,0,0.5063895541012295,-0.185073448,-2.930126386,-3.14
136183050,Male,47,4,White,University,1,5,1,,0.99081095,0.613168006,0.27
136183130,Female,46,4,White,ALevel,5,5,0,0.4764424111947792,-0.002608628,-0.067063295,-0.01
136183210,Female,47,4,White,ALevel,3,5,0,0.4764424111947792,0.6258813091285162,-0.341186357,-0.23
136183220,Female,42,3,White,University,1,5,0,0.4764424111947792,1.0313586878033247,0.3593503564624661,-0.69
136183290,Female,29,2,White,ALevel,3,4,0,-0.411989495,1.0313586878033247,-0.341186357,-0.69
136184010,Female,45,4,White,University,5,2,0,,-0.306716662,0.3593503564624661,-0.99
136184130,Male,69,6,White,,2,5,0,1.3449095554818349,0.6968398503966078,0.3593503564624661,1.22
136184250,Male,86,7,White,,5,3,0,-1.300421401,-0.925069664,-0.310728239,0.21
136185010,Female,57,5,White,GCSE,5,3,1,-0.681513781,-1.725887487,0.613168006,-0.21
136185090,Male,20,1,White,ALevel,2,4,0,1.0753852693237833,1.4368360664781332,0.866985656,-0.23
136185210,Male,74,6,White,University,5,5,0,0.1669886011614606,,-1.011264953,1.22
136185250,Male,19,1,Black or Black British,ALevel,2,5,1,-0.102535685,,-2.534170853,1.22
136185290,Female,72,6,White,,1,4,0,-0.382042352,-1.806982963,0.6233207123685957,1
136185330,Male,75,7,White,University,1,5,0,0.7559490783216478,0.6968398503966078,0.3593503564624661,0.94
136186010,Female,47,4,White,ALevel,2,5,0,0.7559490783216478,1.4571099354118735,1.0801924822061275,1
136186050,Male,41,3,White,University,1,5,0,0.7559490783216478,-0.276305858,0.1562962365346741,0.21
136186170,Male,58,5,White,,5,5,0,1.674328127452787,,-1.397067781,1.22
136186250,Female,90,7,White,GCSE,5,5,0,,,0.8263748322963878,1.22
136186290,Male,36,3,White,GCSE,5,5,0,1.0354557454485165,,-0.097521413,0.46
136187010,Female,18,1,White,,2,5,0,,,1.0801924822061275,0.21
136187050,Male,52,4,White,University,3,5,1,1.0554205073861498,2.0653260034240866,1.2832466021339195,0.21
136187090,Female,24,1,White,University,2,5,0,-0.132482828,0.6664290469959971,1.5776750760292182,0.97
136187170,Female,68,6,White,,5,5,0,-0.990967591,,1.3644682501050367,1.22
136187210,Male,51,4,White,,3,3,0,,,0.2781287084913493,-0.4
136187250,Female,75,7,White,,1,4,0,-1.010932353,-0.519592286,-0.087368707,-0.94
136187290,Male,37,3,White,University,1,4,0,,,1.0801924822061275,0.75
136188010,Male,18,1,White,,6,4,0,1.6443809845463369,1.4571099354118735,1.1106506001952965,1
136188050,Female,66,6,White,GCSE,4,5,1,-1.040879496,,-0.381797181,
136188170,Female,45,4,White,ALevel,1,5,1,0.1769709821302773,0.088623782,-0.056910589,-0.23
136188230,Male,50,4,White,University,1,5,0,-1.559963306,-1.087260616,1.5776750760292182,1.22
136188290,Male,16,1,White,GCSE,8,5,0,0.7659314592904646,0.3116363406555395,0.6334734183649853,1
136189050,Male,25,2,White,University,5,2,0,1.0554205073861498,0.8793046708002716,0.3593503564624661,-1.29
136189090,Female,70,6,White,University,2,3,0,-1.300421401,,0.613168006,-0.44
136189210,Male,68,6,White,,2,4,1,-0.36207759,-1.442053322,-2.199131555,-1.62
136189290,Male,50,4,White,University,1,3,0,0.7759138402592812,-0.002608628,0.8365275382927774,0.26
136190130,Male,47,4,White,University,1,5,0,0.7160195544463808,0.5447858333935546,-0.138132237,0
136190170,Male,80,7,White,ALevel,1,5,0,,,-1.204166367,
136190210,Female,71,6,White,GCSE,2,5,0,,,-0.097521413,
136190250,Male,89,7,White,University,1,4,0,0.1669886011614606,-0.762878713,-0.107674119,-1.32
136190290,Female,43,3,White,GCSE,5,4,0,1.0354557454485165,0.6968398503966078,0.866985656,-0.24
136191010,Female,69,6,White,,5,1,0,-0.721443305,,,1
136191090,Male,66,6,White,GCSE,5,3,0,-1.010932353,-0.550003089,1.7807291959570102,-0.9
136191130,Female,67,6,White,GCSE,2,2,0,-0.721443305,,0.3593503564624661,-0.8
136191170,Male,56,5,White,University,1,5,0,-0.971002829,-2.263145014,0.9279018922602836,-0.46
136191250,Female,60,5,White,University,2,5,0,0.4764424111947792,,0.1461435305382845,-0.72
136191290,Female,53,4,White,University,1,5,0,-1.59989283,-2.4354729,-1.031570365,1.22
136191330,Female,69,6,White,GCSE,3,3,0,-0.701478543,,0.3593503564624661,1.22
136192090,Male,44,3,White,University,1,5,0,0.4564776492571459,0.4231426197911119,-0.544240477,0
136192130,Male,30,2,White,University,1,5,0,-0.112518066,-0.702057106,-0.564545889,1.22
136192170,Male,84,7,White,GCSE,1,4,0,0.7559490783216478,,0.1461435305382845,1
136192210,Female,37,3,White,University,1,5,0,,,0.4507247104299725,0.67
136193050,Female,17,1,White,,6,1,0,,,0.1461435305382845,
136193090,Male,58,5,White,ALevel,4,2,0,,-0.874384992,-0.381797181,-1.75
136193130,Male,59,5,White,,5,1,0,-0.112518066,-0.002608628,-0.371644475,-0.44
136193170,Female,33,2,White,ALevel,1,1,0,-1.300421401,-0.519592286,-1.275235309,-2.25
136193210,Male,52,4,White,,5,1,0,,,-2.889515562,
136193290,Female,88,7,White,,6,1,0,-0.701478543,,0.1461435305382845,1.22
136194010,Female,38,3,White,ALevel,4,3,0,,0.6968398503966078,0.1562962365346741,0.75
136194050,Female,55,5,White,GCSE,1,3,0,,-0.590550827,0.1562962365346741,-0.23
136194130,Female,23,1,White,ALevel,4,1,0,2.2433238426753412,1.943682789821644,1.5776750760292182,-0.36
136194170,Male,65,6,White,Other,4,4,0,-0.392024733,,-0.341186357,1.22
136194210,Female,61,5,White,,6,1,1,1.015490983510883,,-0.331033651,-1.57
136194290,Male,50,4,White,GCSE,3,2,0,1.3449095554818349,,0.3593503564624661,1.22
136194330,Female,62,5,White,,5,2,0,0.7659314592904646,0.5447858333935546,0.3593503564624661,1
136195010,Female,30,2,White,ALevel,1,4,0,-0.661549019,-0.0532933,1.7807291959570102,-0.2
136195090,Female,79,7,White,University,3,1,0,0.1869533630990941,-0.073567169,0.866985656,-0.23
136195130,Female,20,1,White,,6,1,0,,,-0.117826825,1.22
136195170,Male,47,4,White,University,4,2,0,0.1869533630990941,-0.083704104,1.1208033061916862,0.31
136196010,Female,69,6,White,GCSE,1,4,0,-0.102535685,-1.00616514,-1.062028483,0.78
136196130,Female,69,6,White,University,1,3,0,0.7958786021969148,0.4839642265923332,0.4202665924408038,1.22
136196170,Female,55,5,White,GCSE,3,2,1,,-1.30013624,-0.341186357,0.01
136196210,Male,46,4,White,GCSE,4,1,0,1.0454381264173331,-1.401505584,1.0395816582205692,-0.05
136197010,Male,70,6,White,,5,3,0,1.3449095554818349,0.6968398503966078,1.3340101321158675,1.22
136197130,Female,29,2,White,ALevel,5,2,1,,,-0.067063295,-0.2
136197170,Female,42,3,White,GCSE,5,3,0,-0.711460924,-0.185073448,0.3593503564624661,-1.26
136197210,Male,61,5,White,,5,3,0,,,0.1766016485274533,0.94
136198050,Female,64,5,White,,5,3,0,0.745966697,-0.550003089,1.5675223700328285,0.3
